"","effect_size_phen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131",-0.10514041767631,-0.00993137453055845,-0.0853895471810639,-0.00794865782044136,0.107143377649757,-0.0761227206619687,-0.183429244493047,-0.417149692274523,-0.105536872159292,0.698534109469416,-0.609993434829088,-0.0593397900396916,-0.98650650010063,-0.560153787376024,-1.11597951230585,-0.757108809173198,0.0492265293267099,-0.31404540587381,-1.04777870884642,0.358940097967805,-0.470626515607125,-0.747110365192754,0.273920681602611,-0.501852739870205,0.0222421041989297,0.0273451549109816,-0.317845321929955,-0.0648066177427641,-0.131626665505605,-0.213458674053596,-0.675818616567763,0.809991841977233,-0.0416502583142671,0.478678689492553,-0.0766837162580477,-0.450212842880909,-0.187859165741319,-0.38700688023678,-0.165025344589158,-0.114894743055024,-0.980644278485943,0.137154056690196,-0.334768686063281,-0.507920743914004,-0.0712866537225651,-0.465542257177508,0.0788908783610157,0.216278492313679,0.293229227753498,0.306406979513044,-0.124553280620676,-0.246573964295903,0.792466843890784,-0.599747523689484,-0.293115434582097,-0.0655047561495684,0.123278210457099,0.407215560875249,0.0682199820442052,0.238498885586573,0.053955730682322,0.302794493358337,0.0877397995652023,0.14650969807673,-0.210149419904034,-0.130700455584348,2.41893981594794,0.264968490912124,-0.0449897023046983,-0.418432564317571,-0.437832055082689,-0.654214595669164,-0.798475465617249,0.39314776861455,-0.649788176197137,-0.395794454733709,-0.76554484337233,-0.00397492269562602,-0.609556450228828,0.0901621670777377,-1.0011651530546,-0.234682367356519,-0.187719883017976,0.130051824568891,-0.0391409695757854,0.045170980201599,-1.16370708507678,1.01228958601498,0.0510865927485307,-0.0355247935134027,-0.211428249869445,0.112272846109693,-0.0154677663014967,0.470737651782453,-0.00415738528101363,0.000892775357664218,0.272496202330341,-0.0672556539730612,1.820576747277,0.000165477326723985,-4.93646229602814e-05,-0.109304464910136,0.207928156572419,-0.000542389289502872,-0.142599779143005,-0.0028607081419432,-0.530009367757734,-7.77072233147421e-05,0.164930494823924,-0.582926627217988,-1.10479066509893,1.30666970125812,0.920157384136099,-0.657869840966071,-1.43349851312168,1.3234147738925,0.0110840536183382,-0.178521085260355,-1.03490966680464,-0.291729190614693,0.060532680196737,-1.00073652906886,0.502431500033369
"132",-0.309208149389404,-0.0197682411343659,-0.0678357977601981,-0.00843931310671718,0.0702910733432304,0.0293603201181409,0.3098434025327,-0.357290747782992,-0.122839678871861,0.401827643528389,0.122328044579163,0.00105928311869261,-0.0981620324634956,-1.7366088544437,-0.882324712097545,-0.887814523521754,0.0508935552432434,-0.469279496044227,-0.192657450959195,-0.0611755129996899,-0.298679518435541,-0.230212779000816,-0.0217854895114876,-0.624692129675704,2.17735609795816,-0.390826566241153,-0.80321908957755,-0.172145684608398,-0.0389223892653262,-0.295169492634343,0.918133156856319,0.0885427575428114,-0.132450439648137,0.26744691679221,-0.00990650976640077,-0.0819418675965209,0.160448691006602,-0.955876217816073,-0.122217256054369,0.0321352639522078,-0.014923722976574,-0.122815421126116,0.00470870092262749,-0.393525455946765,0.192142765980216,-0.041248996368229,-0.333280353636879,-0.111909691024673,0.380457917649418,0.0130548511969038,0.0800918260988683,-0.490185665515009,-0.250636683742024,-0.184587301271953,-0.0403559230562494,-0.327139671929304,0.0158144190033896,-0.0753105675858918,0.0793292216024481,-0.0128468868678997,0.102765862803717,0.122074340339856,0.351464421491451,0.0586569238517295,-0.0520783922631234,0.330057435132636,1.65013361145889,0.467013655361693,-0.434455277475645,-0.473712147498197,-0.965788425088157,-0.580513986156133,-0.674894576952852,0.496859745844586,-0.872557126319002,-0.904364721902005,-0.60694359290688,-0.612205623746382,-1.49044004312888,-0.477165579330989,-1.58324188552633,-0.0951502576315515,-0.36457352891161,0.0406015830197184,-0.0231091150672238,-0.134772797557179,-0.893580024354874,0.491860541467079,-0.0118337731890497,-0.0167629320284776,0.181383290459446,0.130453527704485,-0.00156300461011545,-0.00319274960991587,-0.00503745201449642,-0.00186044638356257,0.258935768934654,-0.0484653577874835,1.95453245033582,-0.000910838996484098,-0.0063361027080002,-0.392808447628586,-0.384283806203342,0.0235785647254136,-0.0926347600783541,-0.00123041819711401,-0.329739282246325,-9.67436735329624e-05,0.142720548045618,-0.30405701222507,-0.298635984606538,1.29714900563915,0.605938469928276,-0.49472536982749,-0.392967679042451,0.248276971479672,0.584753876343402,-0.620450984594502,-0.688642785243578,-0.143208598461781,0.396542579512616,-0.519225809385323,-0.674791200140503
"133",-0.185664360886642,-0.0127606094362326,0.0343888481386526,0.0163343267588186,-0.018512183667602,0.0426881137835976,0.0258529495591669,0.023632036967505,0.0451862937746424,-0.377639170872871,-0.225679189401648,0.135919522540519,0.976472000163181,-0.596965677891921,0.0790942563745599,-0.183804181067098,-0.308062919523737,-0.154104762481184,-0.590035900251246,-0.813367171727322,-0.343502640231212,-0.174167282429998,1.19258632918071,-0.922136242895163,1.05139937909427,-0.0831612178395273,-0.721633984900974,0.0350110271890457,-0.0867638831885628,-0.135726954186027,-0.124835459195294,0.534788038598437,-0.0104875781717084,-0.583566384371222,-0.143396138482105,-0.0829090143150405,-0.207191372430289,-0.635222507418042,0.182614941928639,-0.29864312126454,-0.288024909287606,-0.369940451433461,-0.0472203260733334,-0.690670766277303,0.546212792297713,-0.0368681605405263,0.0846163195309154,-0.397589760765444,-0.347094830998739,-0.248860947600922,-0.439004714884377,0.137147914106268,-0.958930563684987,-0.149447525809092,-0.391967336610991,0.277659051268347,0.0498272293413164,0.0448033383859987,0.343706580619894,-0.0963947405653285,-0.0131182016261232,-0.0410855212056919,0.108276343853197,0.143446713750365,-0.134138688517248,0.555877536702244,2.11493127043125,0.366076936896719,-0.0904604027120368,0.156635004102005,0.429893318675851,-0.0842943065736123,-0.00370588065461639,0.376803356812879,-0.187161058842506,-0.356226136117559,-0.044298823506169,-0.237879773872968,-0.754403029030769,-0.740994188158877,-0.271730058402793,0.0559862836559327,0.337681643005117,0.0910063676888861,0.155943877331104,-0.544690932340688,0.298297683289602,-0.615312720235376,-0.0754498368046462,-0.062807816846457,0.219402551216577,-0.127397161817438,-0.0114825051604149,-0.1853823879804,-0.0968852775962031,-0.0170687307933137,0.487200140041846,-0.134498840996112,1.14186848910458,0.000792481799811522,0.0169834578120237,-0.282723370330704,-0.46229503939361,0.0461495897569693,-0.142563352233864,-0.00114130329286581,0.0185697646123805,-2.3520217386926e-05,-0.0554067432488492,-0.219903560533978,-0.566921612958141,0.0864114746125497,0.199487194022601,-0.436130623505898,0.313243508675751,0.295070597460721,-0.111384050161867,-0.170723718105133,-0.314501965246218,0.0427977840623137,0.103140946495181,-0.593859222240326,-1.09888891883034
"134",-0.287354761959293,-0.00497695149474414,-0.0497871176332176,-0.00954346458532399,0.125054822627438,0.0862254561818988,0.213909139357212,-0.393385950354411,-0.717578329132072,0.168986687048454,-0.178110869260954,-0.0526142291545692,0.147434543297756,-1.38705130781669,-0.536296314391796,-0.727988554641943,-1.58216691537953,-0.318659080032939,-1.28542892122523,-0.717179144410265,-0.178558489147353,-1.29411561279814,-0.227970272261209,-1.09572860310517,-0.920588842591852,-0.0677095845834678,-0.544216160941133,-0.127984619396676,-0.0838846828789767,-0.119274524931772,0.0223453808918847,1.05523614949456,-0.114214788008516,0.0352215119621977,-0.0433453506736066,-0.256760810007358,0.113223445733453,-1.1993928672776,-0.091489826464408,0.289331622296472,-0.0185831924047495,0.192990634819397,-0.182544236060714,-0.477817716273653,0.00735267440544443,0.00751736275679476,-0.219014129141239,-0.285102639692277,-0.200207968851009,0.394086683140624,0.219676525282804,-0.0910592572329859,0.080848839768141,-0.0810158892277355,-0.0246867432751012,0.143118592531051,0.052470938890334,0.417844897596513,0.20379139284752,0.6214208106143,0.46923954424015,0.323617543881139,0.173440787822961,0.543731724818909,-0.604986095380325,1.33585705738503,2.33779098435982,0.138372209716797,-0.514306817797872,-0.650978839221637,-1.00922879441914,-0.717446092403078,-0.182479505343294,0.0180719839461553,-0.841869324243968,-1.24915035999578,-0.573314513669914,-0.712941659786702,-1.37376010918633,0.19591697966837,-0.673269787306308,-0.175453046133712,-0.183210561624742,0.0860220236592965,0.0260848941936971,-0.0841137514885933,-1.34227229187673,-0.246528050003263,0.107329640337078,-0.0512791693574528,0.521841821777167,0.170868567097278,0.0213746241208607,0.311216485140116,-0.0096251052277529,0.00304761821391483,-0.132929699328854,-0.037411088761272,-1.02145539324884,-0.000173530946670982,0.0143441745318497,-0.562294768393966,0.19298104851469,0.0400526213173207,-0.0723411976417762,-0.000901872089504299,-0.384548785435145,-1.41839721767688e-05,0.139938220999932,-0.455867272287587,-0.946647192763872,2.1710924477178,0.684580936538159,-0.834324618221426,-1.09232564756877,0.959115239879896,0.508179233932344,-0.634594289680793,-0.413706128817979,-0.116376433687882,-0.180425652772212,-0.195669251379997,0.716235718192163
"135",-0.0786065196139222,-0.00720194111784568,-0.0142704055729558,-0.00672550852350071,-0.0260541980461802,0.0568687139517032,0.0485082041897543,-0.157051653440643,0.184566751558803,0.266148918363473,0.0101542886215187,-0.0300802585832172,-0.752909874693087,0.158210786470558,0.0760911364444606,-0.0430596574501473,-0.277866556886116,-0.335794376998408,-0.0182191271324477,-0.40706058205671,-0.14711261490505,-0.597538215619472,-0.147984262433249,0.0101117973817026,-0.323095141555027,0.055969319841027,-0.350697400670255,0.0520072161579576,-0.0267313167790653,0.0297270512053944,0.216481283906649,0.0859657342940732,-0.00728413473119505,0.0688927500811924,0.0512720806843469,0.0132604143245444,0.410230820541681,-0.443743089610286,0.142900872389161,0.0994593114670239,-0.139105458908295,-0.140195352436264,-0.369418713122156,-0.295014340939246,0.325970591712375,0.0362110119804719,0.212397662122741,0.0356292996100472,-0.101946075062422,0.059279595130287,0.0874403319940515,0.0996070994554615,0.27392489852982,-0.181842895199464,0.176759782368526,0.179162233155419,0.044673136287554,-0.133235805355917,-0.0264369292037272,-0.0863771302313576,0.0407469300884361,-0.16895233680576,0.0331160864410515,-0.00551579846956325,0.0588799497067712,-0.142422900109502,1.2239765870345,0.280076236981194,0.195949564829331,0.141613352105694,-0.461281972157627,0.0607499856878729,0.159468885556692,0.131929780467021,-0.0588963657702139,-0.0415050039891039,-0.134313771979831,0.224456453907962,0.342171678506615,0.680926606348453,-0.422117686194412,0.0298214208451087,0.0537476530772822,0.10658060940739,-0.203408582092734,0.358350258648407,-0.127461117057041,0.0283566917240183,0.0286162561183728,0.0385224984601074,-0.0958435288003142,0.00101480291878776,-0.01003064192901,0.0536267861895233,-0.0188322848822217,0.00722330991753823,0.127998660373088,0.0189701689719053,0.649780283679744,-0.000333800693849097,0.00227981355715231,0.203442629936723,-0.168751672499705,0.0280131296136669,-0.0173924877602057,-0.000271952827403163,0.330365589106557,4.39011042337958e-05,0.025359697337753,-0.017449202486261,0.0861202983317618,0.404803750521062,0.0647825410934689,-0.0709925980646828,-0.283642563343664,0.106291909799873,-0.0459243513586101,0.172145038640354,-0.30771213670205,-0.0498853563348328,0.1808078855168,0.0627223867080855,-0.16349165019802
"136",0.0307153587714633,-0.0170457317501603,-0.132348920273386,-0.00329590439760326,-0.0318637259609145,-0.0321498866307302,0.391403342475474,-0.609546208446981,0.167720806953869,0.504114658571487,0.295917127591367,-0.0361804863187012,1.27743555478948,-0.286568217523262,-0.977591691220502,-0.488984716649824,0.409391574665379,-1.11902792393805,-1.46695283354014,0.453995493712825,-0.0231141689958506,-0.677430932860283,0.971302658868131,-1.04515537788061,0.17128111045934,-0.000482469759133397,-0.846030937621181,-0.154377168336638,-0.086812691863954,-0.191529198547723,0.258296832247093,1.00703417259646,-0.00820061019578094,-0.44512148443877,-0.0281364337696865,0.228072865960176,-0.0701150664364494,-1.01286314877188,-0.282526047460275,0.0319747105696955,0.315430104768777,-0.053041646278277,-0.568382298653765,-0.506437272458523,0.421006736720552,-0.513860600443764,-1.04433591684577,-0.238056912595256,0.0676175403819986,0.298483724462663,0.13268138639055,-1.1605128181302,-0.23661502930982,-0.298156944558474,-0.0382465923524971,-0.0712898969750636,-0.0177105785379665,-0.290627249283609,-0.0675448343985801,0.06942915151738,-0.0944234974368782,0.133628733103883,0.165642147504287,0.289583810463735,-0.236294613427442,0.247581749203176,1.12387580927694,-0.119846761837149,-0.0180731188281886,-0.440638854757317,-0.51114368941691,-0.664553434556013,-0.839816386253552,-0.189695492272046,-0.831078453039812,-0.569680330182278,-0.517252570720104,-0.266851638970157,-1.18779978141743,-0.394700300083742,-1.2194699601838,-0.143801427088146,-0.533528092307355,0.116044850853004,-0.123609877307366,-0.0857111130052013,-0.580195262120309,0.169866671175546,-0.054812753480238,-0.0214161551269854,-0.633054169109061,0.141509596609562,0.00504304588972743,0.218719174969132,-0.0028232530997929,-0.00806117146922065,0.217953408613807,-0.028334524320364,3.50196553015319,-0.000211379256804608,0.00606811517450925,-0.52568258077827,-0.273948911242677,0.014993296207426,0.0214546944700225,-0.000437016846695868,-0.375234777971555,-9.53339344096514e-05,0.10183982010136,-0.563174880382301,-0.688110346445418,1.45059695968821,1.24772466391459,-1.16124856278163,-0.971860060871898,0.2831980922326,0.669631548875917,-0.732659547575879,-1.41261175458063,-0.238305332242453,0.188472354645077,-0.25352629781611,-0.682794824630887
"137",-0.00360482063930692,-0.011632196881251,-0.0254727461971452,-0.00106079633397827,0.127503408966604,0.0932403440859061,-0.00277007904349041,-0.0990949525225569,-0.637123336143054,0.629923720753327,-0.142858139828233,-0.0412376506469256,0.518995688601867,0.182802797185676,-0.341512970344442,0.50840285088433,0.0680913477437953,-0.273558214704347,-0.596199126116964,-0.298476791526698,-0.0557818589455134,0.0253910714880539,0.726014783057666,0.109394318261369,0.11903228269496,0.130148997260964,-0.470736861948605,-0.0979148912992316,-0.0652289949371609,-0.0639188732191795,-0.247305140745711,-0.0300330035513723,-0.0232736853751024,0.249280247305307,0.0438397816362126,-0.0580009693914758,0.214724930438439,0.525104995139899,-0.163776272506863,-0.192651722770698,0.630887264728178,0.030885540004804,-0.355527764270621,-0.0944907402627088,0.220029098418473,0.105040462916693,0.580967285184505,0.243304024585756,0.164005425215185,0.124808184777138,0.0336535661176253,-0.172000575988978,0.24419173588647,0.193752337766337,0.0249298023864027,-0.342611292828683,-0.0273103942252272,0.187912363554644,0.338398390138408,0.0411649926127081,0.361201237467244,0.265708297557164,0.337901604388367,0.252585265274805,-0.543602754740457,0.357841497272784,4.95784351496092,-0.0900793893347945,0.384150006800587,0.0913043341420371,-0.122945467987382,-0.121576695185748,-0.303127812456284,0.367865409854215,-0.311356101788328,-0.235271004441762,-0.258558836270696,0.214986184709995,0.312915790192261,0.211652286140902,-0.693861941773852,-0.00580483690385959,-0.24209187080958,0.0165294207284066,0.317776487057228,-0.299277561227239,-0.254285920442469,0.235066605428859,-0.0784151373205792,-0.0173675633819794,-0.299728506010935,0.0744810328782618,0.0246953313077618,-0.141227998132506,-0.000238951576709643,0.00277999845955207,-0.144732439976757,-0.0112298004059848,1.83139904410365,-0.000151654857376448,0.00302103209739005,0.10014702734181,-0.182478327545307,0.0243489262467988,0.0502141157033205,-0.000498433773294868,-0.200031619935881,-5.40886793315147e-05,0.0410073492684752,-0.205402783754656,-0.223503901686078,0.325350416369189,0.526349670825531,0.376000860521265,-1.31880515445256,-0.0689362721305605,0.293950810001202,-0.289172456649056,-0.843556027269705,-0.176110279874443,0.549732302436609,-0.200449589153365,-0.209866586819714
"138",-0.036521583012764,-0.00769101222419063,-0.0631722972111244,-0.00382135380462603,0.103872560136841,-0.0723089093575133,0.0655842495103137,-0.050169175607109,-0.120446287541751,0.0316897186352853,-0.290918957518795,-0.000826092470685644,0.487182701739607,0.335227074458241,-0.0549413852574758,0.0089317430352401,0.332221289747069,-0.5224211179739,-0.936206917675329,-0.0488704317754432,-0.180207493780923,0.256640949339656,-0.260565386304915,-0.689050019287056,0.942930371790181,0.19512942852797,0.385588123340137,-0.0677821772759838,-0.0724982299856665,-0.00823110818574876,0.388254762154349,0.170796922358472,-0.086236103355017,-0.28949514404539,-0.122394611758184,-0.0609076851305415,-0.00290218327294495,-0.398808388200427,-0.0891929274326097,0.51870389772454,-0.557959086413332,-0.406080813391045,-0.107499472184206,0.258044366119113,0.0281431384411267,-0.243730700439508,0.0664147310080436,-0.258027516892816,0.195637524530608,0.128499710090654,0.000290782029147939,0.116547800673294,-0.245956726573952,0.155746475151446,0.00615832142438577,-0.214355940494509,-0.0205093380226973,-0.329091633607824,-0.131035574633039,0.116367241228073,-0.131629388528794,-0.212539870523563,-0.0350016670923664,-0.108595383414578,-0.0297588597686734,0.586658855025081,2.20336555641249,0.0812341654242471,0.229356653601275,0.144365228922847,0.580467494370947,-0.291840083624318,-0.331787979399747,0.0661986566891626,-0.0957447832942836,0.0721535798774914,-0.0581952296598332,-0.374492341468327,-0.280779237937082,-0.311473389860652,0.173739718753571,0.020270888910307,0.186718375898072,-0.0159745014611478,0.410715202278747,0.030509101254784,-0.284094557099974,-0.182904665341718,0.0435069584994084,0.0424746136814703,-0.516460613947014,0.00594483326733812,0.0199948309329226,0.0526305739924604,0.0177297450553314,0.0041452367326411,-0.25266231117866,0.0518256812963438,1.33715793988377,0.000125207572713318,-0.00187473366987056,0.560194497067904,-0.187510283146254,0.00284352744688241,0.0105325477948718,5.02669798959237e-05,0.102286120604459,-3.44444674383441e-05,0.0476244386896277,-0.124164133853562,-0.317543032046331,0.0365612222456371,0.128229540567467,-0.0163382365255186,-0.382575240132097,0.305533781863248,0.00223989277393514,0.154254596445848,0.144867699693355,-0.031343465794584,0.19887289032914,-0.330767346764523,-0.0765257412502036
"139",-0.130006887813564,-0.0152648427030557,-0.0645523341092629,-0.00644833293896647,0.00364653595241258,0.0714327569124312,-0.158828320069085,-0.32497200204814,-0.129378173921195,0.179646046212921,0.0191866377256959,0.115984088492626,-1.07604383060558,-1.29949373413959,-0.908175201243635,-1.13631684409693,0.389300115981507,-0.439607046112343,-1.17701112520266,0.00852210596918001,-0.270773773769874,-0.967916317207329,-0.88706951560441,0.0437086763053069,3.53697887659049,-0.34071590207084,-0.369192706613152,-0.33965476645479,-0.0480472436783714,-0.113790947620194,-0.88016433681279,0.58369546218035,-0.0306408361696051,0.207235859310178,0.066920609743164,-0.321936457169978,-0.0270733432639448,-0.247092524507971,-0.255089763553595,-0.187357932815682,0.241918852760828,-0.235315345971622,-0.0184833486071216,0.189505695569906,-0.195309123115078,-0.0530741346144916,-0.747692419351216,-0.0212571163802588,0.962503163434802,0.624180523826126,0.141926288572299,0.498296921189924,0.733899330119515,0.223391969736009,0.239463507332322,-1.13130787132591,0.3393517978247,-0.249115123575535,-0.428657020885054,0.138370824853758,0.206209994808626,0.127087511416165,0.00626901549219438,0.261681572369623,-0.408855613628617,0.660881411327161,2.84496599110806,-0.130469853121728,-0.598365161611291,-0.148460291971629,-0.326272831254997,-0.616626331093298,-0.146083870614188,0.300455692160138,-0.865103657135101,-0.572840094869261,-0.810431404796367,-1.21202825689812,-1.55337603382473,-1.07100930373679,-1.23510177577851,-0.214800110460669,-0.184694933923407,0.238317007843839,-0.349718292853668,0.213912258567599,-0.460807123389352,-0.221640432075621,0.107423502461737,-0.0148810265179922,-0.138954135687716,-0.0928718400084517,0.00772775034439577,-0.0338428947668928,-0.0211138533751161,0.00147353338559077,0.177319239350965,-0.0413943415997454,1.75714961738862,-1.15468168656325e-05,0.00144339562102696,-0.225558058307655,-0.164991226192574,-0.00930498582506725,0.0264453192140762,-0.00236482325024769,0.206366213436142,-2.68549239534499e-05,0.0630287110569709,-0.262524442334553,-0.455233471423488,0.82072472881157,0.569532488861472,-0.360522796350088,-0.970555058972635,0.027550755437054,0.474132556948125,-0.466875453289585,-0.824530473964898,-0.131998943019542,0.15061725097716,-0.0197918772744109,0.22804635695435
"140",-0.270368932289029,-0.00478729068267157,-0.0107637867583269,-0.0174466243926969,0.130308742928235,-0.140885495327125,0.147456908783144,0.150958476020814,-0.324457293024445,-0.387939597803778,-0.0133908310554997,0.0224957886619587,-0.212133743959701,-0.661597122940527,-0.524018813122137,0.00820527809795727,-0.175917235287252,-0.161466612147921,-0.30236898733437,-0.596730722299508,-0.247049820311327,0.0103836247057724,-0.473211262442794,-0.0439154636363718,0.892046158435502,-0.0391061785420352,-0.549084469840156,-0.0615348067215711,0.0393994287136432,-0.160264195703047,-0.0601973608586302,0.138809319409873,-0.0697149968861334,0.161314745862745,0.00257997728873151,-0.171722028986523,0.154167063088605,-0.190842483243819,-0.157815315043171,-0.115258047351795,0.320441346048443,-0.0705403832405951,-0.0976625088631828,-0.523467056815386,0.201616130424749,-0.131277404279556,-0.65206781055533,-0.421581222823595,0.509034641262777,0.174621469880653,0.0280304321738423,-0.706818921021288,-0.390371133005705,-0.054017537792954,0.187380448114017,-0.517357103586845,0.14411456678309,0.148333594363013,0.247150509634454,0.0617349909486975,0.14463864572728,0.102329362095933,0.150481758233462,-0.0331778477247462,-0.35556256432804,0.598252809639262,3.69673266020058,0.00862569053549412,-0.358157257182375,-0.125874038096043,-1.03316173174965,-0.387667152972485,-0.235263493851417,0.244046088477663,-0.262548415441264,-0.365004901531088,-0.181697616007768,-0.697152033456301,-0.582489250914036,-0.114377593571281,-0.533789158210075,-0.0502836087468772,0.00222554587814185,0.121430792148117,-0.0768352454597187,0.0652793269153671,-0.528585755932586,-0.0416367531927178,-0.0094864208128189,-0.0268935760969268,0.353783875620736,0.0643322443147303,-0.00775899653165262,-0.111364339556988,0.000631783177251762,-0.00688162355845891,0.311587055879353,-0.0444851992737954,-0.778830820740385,-0.000704530806037602,-0.00323264894554916,-0.182206570131166,0.396073724915316,0.00656702845579765,-0.0348098027128627,0.000378962630663459,-0.303808155257042,-2.51049886913351e-05,0.0573923758965284,-0.266255886964394,-0.291119780278295,0.544669566065473,0.508630903999469,-0.369757684511976,-1.36162404340623,0.771505295159472,0.616685799178114,-0.6462829893966,-0.111820838147061,-0.128549518036361,0.0533041797012784,0.334042399331256,0.086508416122528
"141",-0.384647104398217,-0.0163667946523464,0.0530241230339771,-0.000939308156763526,-0.00112451014954026,-0.0622407775424066,-0.0109325673660132,-0.110890376651445,0.0592630844118005,-0.252078506584368,0.395701606035049,0.117290352821195,0.165279212906283,-1.66922723951576,0.262669701267075,-0.208265781120538,0.100806928461632,0.190714749913783,0.428099892053033,-1.0757623214407,-0.151607270011024,0.104720905203144,0.70698306498246,0.335535098181896,-0.24102355614192,0.0946386226087775,-1.75482575341303,0.0589747703453002,-0.0257353379179501,-0.034618079389022,0.661115494510662,0.770258669225154,0.00519411088147065,-0.332560232137262,-0.130744671599447,-0.12982220236961,0.171663810526693,-0.143196311990062,0.143889500573006,0.198891077943037,-0.445125825222778,-0.00278774458472708,-0.0964829249568888,-0.777554346924687,0.00862355877139587,-0.0731086326082488,-0.277117655435432,-0.186808713508782,0.0243108342191574,0.104596131700324,0.189921576259025,-0.124362207304472,-0.510256009205812,-0.188206031433195,0.106288904617838,-0.101220261492145,0.297529068089206,0.448593737806479,0.436483525722241,0.171576250547849,0.237234094710274,0.137297548735024,0.227806510604652,0.22993730599069,-0.411539388652687,0.353857489441616,3.1742047283376,-0.0856670080518234,-0.173716803991376,-0.352999198887098,0.30463782788634,-0.220626184729491,-0.369134361307211,0.463145896206834,-0.449924783713316,-0.460407034193675,0.0174721950363206,-0.371316502682343,-0.381709196476176,0.1724079960049,-0.324013437069044,-0.0132916930907714,0.141009766846003,0.213037280765149,-0.147677573133682,-0.178144076022433,0.278424744172033,-0.723888029427521,0.0467708674059987,-0.0513033099528472,0.460667882674706,-0.017989530292713,-0.0232834539970564,-0.13613627911072,-0.0228056284242242,-0.00910546605451975,0.560737414744063,-0.092365102190187,1.70993166144083,-1.29286966800193e-05,0.00646426389675006,0.107302118877357,-0.226881276007559,-0.011203252048025,-0.131113896121885,-0.00172863007206984,-0.397448862145436,-4.36545895724823e-05,0.0123251070704456,-0.25554923185832,-0.541145066391162,0.402453524733962,0.411017712299336,-0.896038139794418,-0.288914947645003,-0.047036607978118,0.0766675007758317,-0.147531681109339,-0.308008899249912,-0.120001530580683,0.316937661415823,-0.169772941263768,-0.674962332593929
"142",-0.127861532309191,-0.00950895140965722,-0.0684316029906016,-0.00838116083873382,-0.0364046544910176,-0.10429320141207,-0.120098092103092,-0.0130460690655238,-0.367854713189421,0.475452475143172,0.0371022313000168,-0.051770198069502,0.259053434481232,-0.805345933454188,-0.342816957882453,-0.166726858935853,-0.281389939190749,-0.380996977055071,-0.966393400498217,-0.240937184564835,-0.221343401634582,-0.481699784536955,-0.00312182495818195,0.311573060631865,0.691581799606166,0.0759238071102865,0.248481919954637,-0.048078389079158,-0.00748747763750058,-0.0219771359147248,-0.33149607220437,0.165886868312523,-0.0307611256833128,0.150268063515483,0.0606779977437895,0.107630336171609,0.0528170626243111,-0.490424030935717,-0.170002594155381,-0.106708318040944,-0.00695092652032039,-0.106990111329616,-0.241845724074104,-0.552895184135225,0.318196353425384,-0.0693950969123682,-0.200600518107024,0.0357807388266197,0.156562443664431,0.0304607379781759,-0.0336036777176673,-0.13105586352347,0.367187529648167,-0.0479993184981625,0.173524691399598,-0.215340931600954,-0.179779418290022,-0.0502196898063073,-0.214326488858319,-0.00651795040539419,-0.0785357113799803,-0.0992534373221788,0.0379957452210717,-0.00725704920827316,-0.090717955325793,-0.031185356474477,0.558413930202529,-0.286054450248809,0.187161360072,-0.0987146961897014,-0.413293556050447,-0.039862846080082,0.122940198453327,0.165838161831829,-0.203858930040201,0.0338965747840925,-0.271865217821419,0.430249592040276,-0.437213418371707,0.247719947296073,-0.522025133566885,-0.0317344836283036,-0.154651064309619,0.0754059362857672,-0.282421493186262,0.130264751989094,0.0749788138148448,0.160950991675034,0.0188525480810495,0.000118864611724173,0.303216971664837,0.103472712308624,0.0133790523654021,0.042311509026927,0.0349567902887361,0.00478681898042035,0.434105029897329,-0.024203243074493,-0.435310198795383,9.00059089411807e-05,0.00808564474821576,0.343900281383229,-0.000917140450455813,0.0192391049712754,0.138637969546294,0.000532014908788015,-0.33562846693227,-2.27053184239516e-05,0.0626789304999629,-0.0289627121756547,0.102801443438257,0.185603712230722,0.233292739157546,0.119148749630338,-0.522576533536296,0.31074827920062,0.0468336336963255,0.00531372857932674,-0.13050170312416,0.0247697764802252,0.155129058186586,-0.466651195792474,0.177713731342233
