"","pval_phen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"110",0.896545677339199,0.210620272373591,1.91181151377661e-12,0.595937171187714,0.187016313550466,0.893661682751854,0.620244025867713,0.909350463190488,0.382165245276836,0.393813429554723,0.319578063224859,0.025232623156099,0.366449118723952,0.769071092874419,0.0507309923527563,0.465146451931697,0.932089828387732,0.0191316287485617,0.517419044687733,0.744371296043208,0.0845207815563644,0.0185479141367417,0.535719449164141,0.209503395710326,0.110807857528446,0.0550714579726313,0.803726228659335,0.884553107264799,0.656738178122361,0.748899131142533,0.830242890525183,0.11689696820702,0.466478038300589,0.991912873810322,0.799255132467126,0.715530172665397,0.885935616557242,0.547645975143829,0.718126464752518,0.398313976304225,0.767031663544469,0.821927574236147,0.239462402429218,0.89240281385456,0.837507590900017,0.434721022262506,0.182966811088828,0.381710814084734,0.991930628854706,0.958686890778803,0.7038297422793,0.168835141809522,0.504395459416863,0.846853018652153,0.376242994580337,0.953148485512254,0.451592206611155,0.541710066888656,0.0618096424911661,0.849763709388071,0.79371951874584,0.100285050715573,0.573593473412448,0.0227867398530288,0.388838484786247,0.851090860496755,0.48946730276768,0.481703830679069,0.111296526012401,0.969258041740458,0.782514475682914,0.69304327462867,0.530247242005289,0.356828209097144,0.782903039297476,0.383439613953793,0.0655132845040316,0.0325845875204774,0.452620652171167,0.919871566446047,0.87342346410051,0.210050245213585,0.021125993401804,0.604143690832037,0.257557305307149,0.514486613523286,0.478276400423338,0.0735552254790378,0.313190869662277,0.839227167760628,0.459521054134774,0.379825868130523,0.680514658048379,0.829013523867993,0.38288457700963,0.705174634144164,0.848757196629443,0.926887569397163,0.70222083917694,0.622145869513987,0.612077246563677,0.713157772504384,0.519369092445364,0.525614501071949,0.147859098656373,0.939530944036471,0.869873557662076,0.811230029303536,0.960595013315824,0.113229921727927,0.710303801053756,0.521178286515983,0.0698466204053913,0.274759759420136,0.0535568279940112,0.764041484820945,0.0855839395534663,0.0185413253390614,0.540955230964901,0.705185132914168,0.328950799604133,0.044748448167537,0.696314742495422
"111",0.318959512328023,0.130532701242843,4.11617319495805e-14,0.608851684754028,0.944405706470574,0.772092641273485,0.296364515392313,0.253287033826638,0.436881006832066,0.00828922957296536,0.498661729881226,0.129723384908377,0.464656571516967,0.372825028089265,0.220668368700515,0.370251826738234,0.492788188298285,0.000302990909747106,8.74884610684308e-05,0.218320879776898,0.216501665223009,0.0231656844822756,0.266321062025638,0.905218891121559,0.975301089659464,0.346765099786995,0.473574539379066,0.524082945979216,0.198276776707542,0.133201185859461,0.722876094615417,0.500986012308964,0.0657089309158803,0.680779278837289,0.420797013204996,0.5089887604069,0.664788234543428,0.190109089580538,0.105222022999146,0.754420960636671,0.29699889716305,0.613610035905788,0.000284769588939245,0.0447860083822234,0.0564379300796838,0.139701679433275,0.753145205306943,0.44404877951491,0.861558588438594,0.506689612238774,0.456872261187629,0.0816843920533084,0.247434516459484,0.149583263407903,0.848374302397065,0.921400088800638,0.0474444513420112,0.302929704489986,0.288555752220005,0.550376348546891,0.574873771391663,0.510717530913555,0.60540226857518,0.703871304662695,0.234887572735692,0.0914494651832688,0.49166665947549,0.693294622828419,0.284825581202826,0.0772128780658588,0.0125762228009803,0.411046936972331,0.981749347235313,0.6779134800707,0.00509489958984561,0.674244289332536,0.00152790857322873,0.644810394166029,0.313089228374203,0.608486263507375,0.000649848270512128,0.008627658871192,0.00588215439546606,0.443519599341147,0.751552662262678,0.76823599303463,0.331021320530024,0.562392581047334,0.216781286383887,0.40376831735354,0.353449196532813,0.590646588700983,0.89794903057194,0.701419910174702,0.374103951799125,0.394491291070043,0.263017607059224,0.807536391570479,0.409327905287491,0.541954356488455,0.541619792208891,0.936243876633413,0.0349169411984757,0.694206862465439,0.264894153099209,0.563215628797015,0.269208101191159,0.0122705850009867,0.0136199063498707,0.0039499540907106,0.48549041766774,0.109300807929241,0.00724600050281699,0.234551747595944,0.00143979578887951,0.287438218105665,0.343205212676007,0.269476245503319,0.759357504964544,0.878673631243166,0.715128713628113,0.0992609300335733,0.559407088929789
"112",0.197354835276704,0.299481395635277,0.00109849576642703,0.417248653298715,0.823445374970571,0.50352521449418,0.329762990152395,0.127755595250579,0.430081977905388,0.145641077312865,0.76635123326721,0.0451603334037896,0.925889729321633,0.196222559539495,0.412618905584198,0.0897208383989685,0.497667399206517,0.0185226714508184,0.235321883344281,0.814223085854138,0.775864476899706,0.115470972775012,0.0389186497578875,0.671988180345537,0.242411755263291,0.438007904838684,0.192308511637858,0.456756039252722,0.30265235572352,0.427215175105921,0.318186347139466,0.0361854513213004,0.502796151617195,0.230361055839974,0.147587191752622,0.179402252022247,0.987516471778626,0.888410569271934,0.819525080776609,0.050628149031259,0.919569757294168,0.149600315266793,0.0895902372225045,0.774026568340158,0.0319113092963358,0.888801853594384,0.133300003839681,0.326934034127516,0.963096156566262,0.287364103953987,0.0444529079448393,0.333248255921065,0.944491794931766,0.873368165889528,0.696787906885411,0.408645842076951,0.0547793883452547,0.903811826725684,0.840465070530095,0.634897686983587,0.49308844753874,0.465575393848833,0.481789485456241,0.508239244073507,0.602682539568202,0.646882791467074,0.0384708604663421,0.565122064758951,0.172094510360172,0.269842805532381,0.187823306686224,0.46022163051079,0.622418792144085,0.22233213769752,0.89762656183075,0.997042760025651,0.225714166749803,0.954591888099831,0.50729911597374,0.6816316318209,0.435528813420405,0.736369282887752,0.505863347652551,0.191753451986732,0.0323493139376711,0.380945956616601,0.67168133438775,0.702482682154097,0.659138454745267,0.767062308998396,0.283973561809367,0.945399325858618,0.832676689295553,0.0684664463194725,0.738696441009775,0.667401764466639,0.978027842790516,0.508083218010953,0.856893020095494,0.16113533858773,0.252976323084965,0.987605476286718,0.679246292074502,0.0167470526364714,0.377447064433082,0.302076268941128,0.778379801864804,0.169243613989999,0.712463761472552,0.105836085620251,0.458063935217861,0.0925803197267686,0.0783176030577989,0.71828185604007,0.0156980094580741,0.958820778974039,0.13455737310353,0.0562851246192474,0.219449035857772,0.490356122188913,0.186411387985086,0.349255261306515,0.964347239937958
"113",0.842357159177528,0.238236210823224,0.0129839516466598,0.216785631473835,0.532863301899967,0.0714047863333534,0.287334824969215,0.540745056211496,0.696890932262866,0.585443590263694,0.861502237171826,0.807925930987623,0.149849948378447,0.352963825284505,0.0888515385539163,0.000670788416215159,0.46605473960015,0.857226779189179,0.0865579018770657,0.0262318120552383,0.911374712825894,0.355827890544455,0.305872584369513,0.791191578151989,0.798156892269848,0.0654988672559827,0.0457440880436951,0.0588137337090331,0.212640257417117,0.610489776800937,0.135744377844032,0.865447880931886,0.434367927051123,0.981756714526678,0.825585840551229,0.0832221784769755,0.233917983166884,0.748752331957007,0.0919702856640587,0.999640038166999,0.14822540890655,0.566501938473613,0.677897809663739,0.118232678030747,0.702593025735726,0.85007105783087,0.163350897932436,0.57007402489679,0.250198208523645,0.0365913303107614,0.879772411951809,0.29106178754234,0.284125216353556,0.677860965990475,0.154020319247243,0.470363820533835,0.821335398954327,0.653600516038239,0.318431434823611,0.227769220551043,0.979972039033027,0.3008493743275,0.637401494874055,0.0853620963269295,0.986485018752996,0.430287871619721,0.000100836093305172,0.0930866228860433,0.735211844038922,0.612973592076114,0.426867384111834,0.216304565909837,0.372460110625336,0.829292321136772,0.00560386413237027,0.475223498824972,0.423344828801147,0.977444655194285,0.270475376384277,0.166787168415969,0.287963731990227,0.339149908557264,0.38391645683648,0.315824496082439,0.442390363149276,0.168406582623503,0.319478762995935,0.588032016338793,0.956754560842807,0.757643132528191,0.303984669908975,0.477499003213303,0.993405220564187,0.978343290217152,0.995222055964345,0.655345553635209,0.491246878675482,0.222774999366094,0.0220218199900441,0.621716844483138,0.307656986375424,0.506043147810124,0.0433153848823205,0.0459814256071853,0.089140459295275,0.836451757335897,0.160428547344384,0.633744599345323,0.54552968026822,0.132930480128094,0.0295369663490428,0.528222135051429,0.937720419053564,0.401869318787116,0.0360056354578154,0.730854320113688,0.765337597214274,0.82559542506363,0.400255539197021,0.776705926772473,0.252344252806867,0.106900031533546,0.703329515834133
"114",0.105710816691999,0.0504666493055581,0.479046048493637,0.00292070287795971,0.831064047135572,0.0833336878781078,0.287766606029405,0.18774402962955,0.12411908825205,0.120351886439052,0.462066985551512,0.691647065623619,0.0613078656404559,0.0239670561811964,0.720309259337248,0.412872742746623,0.426053581928179,0.700349719747518,0.137834135152202,0.187321800743245,0.341176674532452,0.345702440749491,0.0324560606740102,0.308600402675766,0.724284972449016,0.0466246555360708,0.439722530261367,0.934676665188685,0.724837562101509,0.475778287074719,0.344972538065392,0.798982476662225,0.159197699601302,0.245498008476529,0.341639701281113,0.924067320593827,0.598920733827006,0.474996668006862,0.968644108501775,0.13133326588382,0.0262946338596905,0.326359859571673,0.319195023697847,0.275213910988988,0.0755421579587385,0.294177281986318,0.999224061672958,0.464395222697949,0.476782953035476,0.0245031580041147,0.011491497344383,0.411976564267204,0.60738213662877,0.270127928200299,0.725925374739256,0.678686191510459,0.00101649787914208,0.125912481169293,0.386942635589918,0.239180310954749,0.176050285024243,0.0140631786276388,0.0178183358660359,0.3117678952392,0.349979799850734,0.905294965655883,0.69202191061365,0.584811684300504,0.706211214508194,0.403925786724253,0.963727174588083,0.031645938872286,0.204050101785608,0.261393320627436,0.489244548913539,0.454009875044461,0.634260622576274,0.787212006316686,0.0140834431651604,0.0415701815619298,0.880867540474151,0.0755997790262978,0.318611120460197,0.328244303685068,0.98451803693665,0.570197749795996,0.794180644628238,0.479996433117977,0.102295873874865,0.366181409879833,0.635958881220672,0.663175951601177,0.471902306089106,0.374499597473667,0.400538359507209,0.0332472851513737,0.761295909440772,0.729219685688306,0.409022282462566,0.648281147806039,0.00579965323995256,0.195124907706038,0.944071834252191,0.487282028549465,0.293732394729518,0.741624665874347,0.868612073142607,0.295490294222872,0.698722681989444,0.202035790940618,0.725247301727652,0.3911172563609,0.168888650164818,0.178433187549576,0.076443814503052,0.799828116054138,0.669399143011156,0.224713373796868,0.0426736398115369,0.479828838727608,0.0114449100291646,0.417871296316279,0.933735127473112
"115",0.319476985031886,0.550538029862943,1.01135782474472e-08,0.304060161829654,0.708069197175526,0.969657805786459,0.0677242862338541,0.626146539170812,0.808379803895169,0.205355697663182,0.951219857361365,0.268233596637054,0.498693046673642,0.858076366834249,0.996729648513574,0.104858552693377,0.696242804907899,0.17765354109974,0.507301527815759,0.185440664308005,0.534979263256307,0.970502879392662,0.389891223501101,0.631204376041266,0.5309541936238,0.747676308916705,0.510310925044596,0.319025042753015,0.335228051926843,0.455471471159751,0.793567737120214,0.61088560212803,0.625995451135035,0.431124081942011,0.367013133814572,0.264076231858513,0.859076632683853,0.0794481111759598,0.713946390053238,0.0124792488716662,0.995163441030616,0.287953083161855,0.459795121555229,0.356870771313311,0.955440364315358,0.0717929298301232,0.785667080156986,0.606959850598541,0.24706292806468,0.229972423388494,0.880541302835451,0.172207788133225,0.714257589418054,0.357946607106273,0.969970455594822,0.712658972091348,0.290221157434008,0.547618298436414,0.710853488610098,0.396397134663459,0.630334659174711,0.660718701442851,0.16395682260536,0.964178161294603,0.18641120793787,0.687199771416559,0.66628638197493,0.335435807291673,0.56598367757738,0.348444271564631,0.317682194998667,0.782858658607269,0.85132796762166,0.47250400674503,0.442972573012974,0.355513085473964,0.0724184474106969,0.158108861029548,0.615585477149974,0.165944189166881,0.805049350847038,0.498198437814774,0.915687727031696,0.598210761188294,0.970515993934234,0.193614982788215,0.736191154751755,0.287877760916712,0.565119226212536,0.732642151647974,0.311267172504007,0.870398332700952,0.384434928250101,0.716445379480066,0.785443118870538,0.743992460088431,0.952421579483246,0.557070135611777,0.924704269538015,0.869218164526436,0.262541308994687,0.880788698880839,0.239213208443337,0.67340333479876,0.572542562594032,0.563438065586411,0.698315969023807,0.745399753368284,0.696968679489586,0.880256328963098,0.638226553332523,0.19344805719876,0.903107235987974,0.285025242141647,0.109909594074608,0.534424264598132,0.660676800248754,0.49751863425679,0.618159075592659,0.727076934947759,0.615648383630932,0.815378979090221,0.122545593716401
"116",0.460632410590573,0.716075103359938,0.0950422629602219,0.703119556791955,0.134013523663553,0.728516096782788,0.420785387535085,0.871038036423882,0.874653954428632,0.0372968518727488,0.602358358734195,0.0841415294599916,0.607024941124474,0.826217971127347,0.0753243243088458,0.66066486510489,0.190996103495086,0.937833796656818,0.176515741253178,0.193842425282596,0.669383550652935,0.883558535765913,0.94580692571324,0.471354033080717,0.853251529171799,0.308105778308189,0.816588270639223,0.403205792047027,0.908387361264124,0.930561434254282,0.500858941511525,0.357618061381737,0.422052637571265,0.0865318431251349,0.368728302463689,0.911259365720967,0.169680902607335,0.595740821144928,0.99948980151701,0.303897309604053,0.51562084392681,0.861948741998702,0.301356677737499,0.16083759261873,0.986337726363009,0.820626451328178,0.752238181687348,0.906759589965523,0.0478608208230015,0.0379505236590709,0.478447606928702,0.261870094315426,0.474301764005349,0.26361290452554,0.756297420624212,0.0543303941993666,0.36023699423103,0.507132970110151,0.965410124939115,0.367181868870489,0.0767759732279125,0.0357804580576114,0.0299269601065153,0.774048063839796,0.0776269308027921,0.125870205416055,0.0420101672042699,0.302965451425912,0.819466712263551,0.994005642713919,0.564987336121637,0.49133466830401,0.0991080221852448,0.915903081510234,0.919227247840935,0.0853746830535706,0.741842964627508,0.986292634230642,0.610126671706705,0.853839140457351,0.159416670850049,0.964392106837622,0.223141816238371,0.106476575313888,0.339162565866174,0.174506016088013,0.269233181644328,0.989825815400972,0.00568076312030624,0.645752765068978,0.301897484871472,0.0685668235522334,0.97022175547907,0.576592788548091,0.886324150803821,0.19799450375086,0.081789729724219,0.314750645364233,0.0210308053091038,0.675592588128511,0.930268698137198,0.485289509888911,0.175172383912352,0.632067510487391,0.583367951299974,0.171699025720275,0.0260080977731839,0.321415204140344,0.148554421619836,0.266323706022976,0.504466540488386,0.0487329261502271,0.247216842536446,0.875967177690713,0.109947930637034,0.154475690032741,0.669793018310702,0.25698455961558,0.764916482024783,0.912036733663492,0.0512417173674375,0.502909452261718,0.773003469583333
"117",0.16945279098363,0.205110746454072,0.91252816084891,0.720715971043274,0.894120034469229,0.800055977259775,0.994758311905439,0.946408524494137,0.040131764739777,0.379503221023814,0.814018910252362,0.62676299155491,0.906004839827831,0.5865181376782,0.228344969430774,0.790465579856918,0.56420677205216,0.616536728776053,0.341115794081565,0.691711889980593,0.0262486940639294,0.442376895341223,0.315201837790698,0.278795102324273,0.996218883274369,0.574008219615223,0.588457561369073,0.685308978783947,0.318313330609544,0.199796347725932,0.460460641404042,0.128655907406749,0.190493314797018,0.345574900780727,0.881926362270878,0.178411696364557,0.431730258773901,0.533387360921369,0.106360020732098,0.374216006565273,0.686169396623542,0.342339558343368,0.708099382051806,0.515411789279609,0.198261337966628,0.541949910569882,0.85199240378375,0.480643488272396,0.317496991063923,0.740241250890494,0.267965670196213,0.307868035337271,0.930569186001793,0.00545080227595733,0.844776272284496,0.267100740921709,0.53786140600352,0.321466105910489,0.545288915250063,0.662056951415168,0.493666240604473,0.0129672935127497,0.538086404550617,0.771766706472616,0.998079792347845,0.638593797116584,0.0481380645515477,0.13639055269961,0.499224093333133,0.0803023527402729,0.0620077708131484,0.767990754213069,0.506483742723463,0.61896014625764,0.327812604043836,0.999685514510381,0.361469482421822,0.639497694952625,0.862571129388114,0.808345417342786,0.902518737634149,0.521548415686504,0.988394723398004,0.292167360102313,0.195352176203273,0.866507328391457,0.424655274823208,0.293159608095484,0.441532477208277,0.120730535500923,0.24838480880997,0.801048471019749,0.15872227063227,0.880100532083185,0.588634783815509,0.435694883627305,0.251079881797032,0.132123449211341,0.629672811831365,0.757310749474818,0.629311055840124,0.71539871157027,0.566989928534725,0.0189551117333765,0.182751413551977,0.510074404228507,0.0357281794178019,0.297041676854857,0.209943664299384,0.0019902780401992,0.317910386252737,0.0248724601258024,8.14570145737924e-05,0.409878522015094,0.0639733292111935,0.0434996908998323,0.082189397927439,0.0144751715716438,0.460501388988674,0.891124374694333,0.826928786495885,0.50279002164441,0.929596181527824
"118",0.205179503813085,0.707911913721353,3.07363181964753e-07,0.325282290782892,0.0180724275322663,0.973648473519239,0.406204050950672,0.748392453286042,0.277436748723598,0.665201877204056,0.463782966636428,0.175856858855257,0.065941052833007,0.411244427085834,0.95961664265948,0.473004112392671,0.102531097094154,0.0212185493167462,0.675938253723346,0.0732648221369798,0.0184242646213884,0.000198118487862496,0.192175584696608,0.296567310177579,0.25987478751897,0.617404858321176,0.989864669113421,0.374035347146097,0.0910130236324141,0.53260496836101,0.825558981844088,0.0670488057150219,0.0267511284347264,0.00554878990879422,0.0262784951370145,0.989899697875905,0.255299917290269,0.478564806590197,0.164331567964992,0.694020417477779,0.131187427300333,0.176348321094429,0.0304154836090617,0.0415870388649848,0.0705471552435741,0.22409078559282,0.064882462724152,0.143452693425434,0.431994116171756,0.367933934131609,0.198050266142967,0.186060605126057,0.789568186152806,0.428634265671897,0.899207968087443,0.447195417703104,0.561196251148233,0.980265003979275,0.412340213780309,0.527067678035626,0.787485974615338,0.873764075250431,0.239968971858495,0.386428324897684,0.12426062932202,0.484951811274631,0.00601178063352502,0.424290921121479,0.948642965584357,0.986569311901125,0.490849900094133,0.316325394691815,0.810722317917356,0.898449865789803,0.690145210253956,0.371218784612848,0.283100262107831,0.10011323568805,0.118939733977315,0.987737008712052,0.147981604523466,0.279611686753831,0.600346118145819,0.726245625606182,0.00960329143151964,0.000495269847027789,0.221284912440725,0.292815597420376,0.33448339972156,0.349910222910595,0.65564498632416,0.216806827149588,0.0178421338049052,0.201403231251501,0.0580505119681494,0.0326200690652927,0.26193041949711,0.43080116384947,0.178238350502913,0.171121066488375,0.00824282069989804,0.836601751288496,0.274584017439899,0.81845949384949,0.350547702076328,0.0855333600650859,0.644721061362801,0.954202266134008,0.182374487215661,0.299758697361748,0.150947225055716,0.958635639998998,0.360552005934554,0.00542786896814281,0.570506113056253,0.895558936221112,0.226663297769449,0.977279298193108,0.280874792175336,0.822332605597693,0.0714174730564521,0.383082919181571,0.811215838201518
"119",0.713065391322191,0.180687136447822,0.244387198017409,0.494821961559664,0.803289292966491,0.129545640756373,0.63504858803018,0.0504693073507367,0.956300899591316,0.166044859008689,0.705745718736775,0.539713832958765,0.494663831826478,0.534905519038821,0.00146542119761509,0.17043617520317,0.424284346522906,0.00145536855662065,4.85002121514665e-06,0.179101382313347,0.148962554907842,0.0230190253290733,0.533223786795829,0.295554218559256,0.026459386237192,0.434789905973327,0.0254176615598376,0.650134415513148,0.0977724612798772,0.0082260681015292,0.546704710216546,0.0123343641915483,0.741913525386548,0.1200036948714,0.481735952538082,0.0705903227909497,0.562240494444403,0.0249524727119986,0.860620714925635,0.698222220515849,0.21816714475948,0.213256080304476,0.502712479264301,0.902560622894648,0.738850990505643,0.470632027885903,0.114440148516495,0.00641212212745286,0.423618360925914,0.000931698682696926,0.646653587926632,0.507627263514574,0.529018027004577,0.929694321968553,0.215064685482909,0.164436155210121,0.746149161491841,0.498679970926619,0.302668074866736,0.0928376058372446,0.188523208973021,0.19087053746169,0.240385567291947,0.0546568527775059,0.0431115481070114,0.329555987556275,0.482878178756969,0.0121858372057827,0.0453241406001896,0.595475134614128,0.0478407412057093,0.305409817496777,0.684638058438356,0.266620149526344,0.00873267311400861,0.0891775220770385,0.0320120557790382,0.953286810688029,0.0501452463921974,0.383811391908131,0.0537663633044303,0.0144997583898497,7.30660728532781e-05,0.755628129005113,0.598650523777119,0.32355625631982,0.000476973842341125,0.101920527640901,0.11446727934788,0.0998247961365325,0.114752639804572,0.43099855919001,0.314028188833698,0.465194145367435,0.912153379702465,0.0237111746789734,0.347265331706656,0.393283246614591,0.593929499829577,0.299307701101159,0.868882063053664,0.130364745718003,0.427423206720933,0.708805300132815,0.0539622736061471,0.291612351290012,0.991413520040289,0.0205402701626917,0.00907343553171232,3.06111733460527e-10,0.021494070280632,0.00887519974867335,9.82267673921236e-06,0.294890177706913,0.0769776652021719,0.00264595271727173,0.00156370770431088,0.0104269335439032,0.629893176038155,0.0431201236011069,0.363066285675338,0.314411130744597,0.385757442018814
"120",0.0284315705348687,0.496865760244029,0.585213747353818,0.272785888610994,0.701446330815735,0.676910341578488,0.0282177370867037,0.638910472377012,0.106520283381028,0.775326283753644,0.154086389809406,0.201599955657987,0.322911207678757,0.683207032557309,0.0128667815469197,0.0998441309894583,0.558920438579605,0.470398711009327,0.522014855889628,0.936118296510737,0.279808047904366,0.070676559754594,0.438116370695944,0.785791594918327,0.16843386085757,0.118005049540333,0.974704969472897,0.625810893392874,0.81263016475151,0.801010899952907,0.28775699713215,0.289697543854758,0.720215914408824,0.987544559480758,0.604581530474698,0.481886304675766,0.915177431066291,0.0150548766418043,0.665798029810656,0.678193856172876,0.204697788772452,0.457226035237126,0.458567805784517,0.176717666637525,0.712382748929458,0.442936968533148,0.362882858132669,0.901660200563806,0.937327063995501,0.0916797567646355,0.0417760710324789,0.582314907743401,0.272341222182693,0.602530889702252,0.889540651593918,0.866406062211857,0.175511478827848,0.816269658715381,0.246022295163109,0.733487280851915,0.96401769990324,0.916850752914747,0.733428307188348,0.808546579245134,0.360288952491138,0.697906237431965,0.1035681965321,0.290508534545601,0.0706163742851529,0.444597435886922,0.0496097218572346,0.604257625468676,0.14414094347302,0.164472072194485,0.052078404001723,0.333004757126867,0.0981706515680642,0.502859386605071,0.278426139769271,0.153784992432695,0.552895181273203,0.364163848263621,0.870445054137602,0.48437901729804,0.234589701272185,0.0273239154965932,0.0963734526470082,0.953976592546864,0.647022546675863,0.708759077619194,0.371779943641835,0.598451436726018,0.715367549370141,0.0252442762538395,0.14969292601311,0.779328933285522,0.407946350436421,0.255496942468431,0.0723522827454905,0.349825022848175,0.0714262602712938,0.806147413443535,0.251672425942238,0.914385583483068,0.143268184801396,0.863525341204841,0.544489209167649,0.895771292292865,0.44143396616356,0.158050044285406,0.04762793334467,0.550274375937776,0.828205388145524,0.236614845527989,0.46443850620677,0.501084370838888,0.00204777511251531,0.00785685324532115,0.910964768191598,0.158967201210503,0.41142492282805,0.964219711201407,0.995718454311936
"121",0.684963214014241,0.8619750760548,0.982486822644815,0.742477607102076,0.866450804415028,0.0418947527528211,0.752637967439883,0.997073537025698,0.689258872659689,0.153903646808069,0.0279829738819362,0.241297434223544,0.295643390568721,0.0958249272217443,0.659762591986146,0.837628557770052,0.670204194670152,0.00194544219305864,0.174259360688646,0.690178014484482,0.779640276701189,0.110631708558188,0.157943684897437,0.253268058273173,0.642452882301505,0.286664377276498,0.719459948337212,0.0339232686635409,0.869768461519858,0.282337739789431,0.169497290385456,0.105310488703115,0.998150682652348,0.265904513279811,0.540234952220868,0.393588662468591,0.75589205202617,0.805389266107752,0.708469116808364,0.516749525535361,0.791637415558198,0.33585706689241,0.423164806275996,0.663518554403559,0.43147369713641,0.408454032750185,0.655355685476831,0.047898215642174,0.549055654772195,0.34453754381392,0.704595853356256,0.14349040636024,0.882027614946067,0.852264368371451,0.530041269080262,0.995631694618929,0.807390396351024,0.0864365946666379,0.21327214612442,0.640028526277903,0.283844595581349,0.496802965825409,0.715331855141356,0.923871740258189,0.0054363231517603,0.765545614170604,0.536158870788197,0.834531506975502,0.621723302112782,0.524899748193843,0.742136807417618,0.256351664448233,0.482983783897172,0.392043541292808,0.490940173624535,0.490665577807939,0.358378339548609,0.311931845699195,0.6876822124821,0.0873513089634177,0.747251583877183,0.616184389599103,0.0090443042631567,0.064602297064429,0.61427562111522,0.811557249803873,0.279062190641949,0.840499385895442,0.425712137807886,0.665928053204534,0.331645981529883,0.132208248443499,0.338962836201332,0.551907960756919,0.997149510852792,0.220597094194133,0.752474501335512,0.612051033130818,0.189448554616414,0.930068063041852,0.837028101478797,0.294686215574235,0.512113210545392,0.416626903036022,0.715403917402488,0.201956046016503,0.672389773780741,0.191208746855078,0.396652059029411,0.151107054847261,0.258097757870239,0.161338732131106,0.905643408843454,0.221785852995011,0.726544753316386,0.108406850747106,0.779565444625473,0.0883117419379439,0.0696206542484824,0.717878079776761,0.00474734124051536,0.343735729799409,0.317479808266208
"122",0.443446375031491,0.00354193523403674,0.000882820676334769,0.640783352181305,0.592021285347655,0.875430111250307,0.880955933750075,0.99853254924268,0.267745498567181,0.790213113973672,0.871638341363034,0.954903751139354,0.629753219646631,0.631878361245586,0.665153621629757,0.00809554526012707,0.875721931248031,0.455785748956189,0.0693599332459171,0.561464993303445,0.480300588558105,0.0117913038917919,0.393960066273164,0.421196149618551,0.147381986157214,0.792272067875786,0.314734100302964,0.664331735250612,0.745281390176884,0.105329860316101,0.0994075027294527,0.714792263666768,0.21693581657964,0.10530185445193,0.160271962098477,0.794970444920374,0.710501184624506,0.734003598832711,0.387139883653997,0.301823037803908,0.315125852905135,0.96920011337741,0.11321400485461,0.90134236142988,0.76809556632364,0.663181499901773,0.715942203016755,0.901375525509401,0.316026504473425,0.494027893195404,0.895215624145369,0.254748492302487,0.590741518387529,0.277635530266024,0.383607205151299,0.597912905220672,0.000108209698266206,0.0290206008918571,0.565933024960776,0.941615610108576,0.742629095811087,0.229499474994074,0.708677873736088,0.652175095644788,0.463362247746656,0.24349415837065,0.64268221175697,0.79677016872812,0.341963167910197,0.0257548388728105,0.776695003896382,0.39014423210957,0.547938766886787,0.994516370147225,0.0739207769817097,0.369322305803731,0.147587740877194,0.189391296887962,0.402149093037618,0.312613931520771,0.155556610938346,0.455648443725571,0.75093598824595,0.520572890414341,0.17704097990911,0.256800428967249,0.638840708791685,0.167045164869883,0.150578165940445,0.593722208938309,0.843249977027092,0.0524601370773165,0.581008225508094,0.735807797051009,0.61280482189049,0.346536738802274,0.915546766210907,0.549670149993999,0.0221414419094499,0.0439089267544117,0.374732347109012,0.567736521927645,0.955972160251988,0.456771480822115,0.67316276950117,0.0453032638747574,0.0329026339948492,0.0497227891712748,0.0744583362547312,0.00294114491218997,0.027357672281867,0.346475997134976,0.245587557044181,0.43180414383153,0.970905787259645,0.948906910846526,0.329394796039893,0.650546922655541,0.243080196893274,0.186387220853136,0.322025619969535,0.216351452120236,0.532888927278659
