Phenotype:,Hemoglobin A1c,Mean arterial pressure,Body mass index,Heart rate,Oxygen saturation,Hemoglobin total,Poor (N=223),Fair (N=969),Very good (N=79),Excellent (N=132),Cough (N=413),Diarrhea (N=85),Bristol stool scale,Diabetes (N=40),Allergies (N=124),Heart disease (N=59),Asthma (N=62),Stomach illness (N=261),Intestinal illness (N=103),Arthritis (N=43),Painkillers (N=1184),Antibiotics (N=242),Anti-diarrheal (N=60),Anti-parasitic (N=49),Anti-fungal (N=41),Vitamins (N=335),Anti-hypertensive (N=82),Reserved (N=1666),Nervous (N=950),Openness (N=1550),Cognitive impairment (N=100),Dementia (N=185),Alcohol daily frequency,Cigarette usage (N=82),Cigarette frequency,Mild anxiety (N=395),Moderate anxiety (N=123),Severe anxiety (N=59),Mild depression (N=469),Moderate depression (N=138),Severe depression (N=89),Cat (N=960),Dog (N=1384),Parakeet (N=157),No pets (N=220),Cow (N=535),Goat (N=63),Pig (N=269),Chicken (N=1664),Duck (N=636),Turkey (N=413),Sheep (N=51),Geese (N=82),Horse (N=468),Rabbit (N=176),No farm animals (N=171),Mice (N=820),Bat (N=546),Lizard (N=534),Snake (N=546),Bird (N=660),Possum (N=588),Rat (N=590),Squirrel (N=51),No wild animals (N=591),Beans,Tortillas,Rice,Bread,Milk,Yogurt,Cream/butter,Cheese,Eggs,Vegetables,Fruits,Natural juice,Chicken,Beef/pork,Ham/sausages/hotdog,Fish,Diet diversity score,Number of partners,Living with partner (N=1232),Grades 1-3 (N=920),Grades 4-6 (N=528),Grades >6 (N=129),Friend ties (same building),Friend ties (different building),Betweeness (friendship),Transitivity (friendship),Family ties (same building),Family ties (different building),Transitivity (familial),Betweeness (familial),Degree (all ties),Clustering coefficient(all ties),Betweeness(all ties),Kin percentage (to third degree),Altruism,Risk taking,Washing hands (N=1603),Distance to village center,Distance to main road,Number of churches,Altitude,Travel,Monthly expenditure,Household size,Household wealth index,TV (N=958),No electronics (N=89),Earth/Sand floor (N=594),Ceramic floor (N=151),Glass windows (N=86),Unfinished windows (N=59),Clay/mud walls (N=1256),Cement walls (N=402),Concrete roof (N=37),Sleeping rooms,Spring(protected) (N=1441),Tube well (N=91),Dug well(protected) (N=93)
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47|t__SGB17167,-0.160677209,-0.008177877,0.052866852,-0.004785304,-0.118838367,0.013869244,0.380517308,0.220674826,0.189259763,0.223463851,-0.028058837,0.656724817,0.005302261,-0.989316068,0.142597378,0.731722737,0.173061668,0.057695245,-0.19983327,-0.115721478,0.102601111,0.41971741,-0.142349652,0.111312739,-0.039409728,-0.09058623,-0.100814337,0.070267792,0.051240094,-0.031143663,-0.190390062,-0.223412118,0.020785691,-0.933790285,-0.086340534,0.178511544,0.081262065,-0.457395056,0.210921528,-0.359535418,0.147011725,-0.07420118,0.070112877,0.131761449,-0.147150034,0.443789332,-0.25681836,-0.139242336,-0.231098312,-0.119086764,0.023173739,0.138204778,-0.196847666,0.283314568,0.319468079,0.118804385,0.144920134,0.069581506,0.008028167,0.04811217,-0.043310187,0.047546362,0.028081924,0.122041612,0.067457893,-0.289013226,-1.677289273,-0.214548461,0.239441836,0.263545507,-0.065984772,0.16855914,-0.023972971,-0.203050482,0.271514472,0.219339138,0.344777068,0.194914829,0.477927391,-0.178791856,0.392105455,0.06017812,0.052574022,0.179536079,-0.047399912,-0.150008299,0.426856143,0.347712817,0.000326191,-0.003697392,0.314491115,-0.01751933,0.015672978,0.173273149,-0.0207424,0.009045997,0.068393506,0.03764522,-2.474739309,3.02E-05,-0.001740295,0.167180286,0.02494245,0.046078683,0.147156401,0.000409567,0.194246463,2.72E-05,-0.005058424,0.209285789,0.447273555,-0.568785715,-0.280460077,0.822925363,0.683595846,-0.148856242,-0.073947302,0.228597381,0.848000501,0.070088253,0.201872346,0.404839571,-0.645441119
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB14945,0.132019581,-0.008533978,-0.057645884,0.000417328,0.028306193,0.006869876,-0.492400845,0.067718923,-0.473182211,0.263467494,0.03656899,0.087283283,-0.040424759,-0.05132671,-0.83133422,-0.12307132,-0.742004025,-0.118814228,-0.141019143,-0.350944704,-0.017336034,-0.162886245,-0.778908375,-0.154439603,-0.403424146,0.037484565,0.324890489,-0.110072083,-0.085184068,-0.038329661,-0.202366488,0.067823345,-0.030319377,0.496377126,0.148566611,-0.291676468,-0.65746568,-0.827914065,-0.222768688,-0.562882889,-0.32695333,-0.171801441,-0.070333497,0.629427034,0.292786175,-0.131153941,0.202211213,-0.007448064,0.048427044,0.191300597,0.102697688,-0.042014513,-0.218008066,-0.022547535,0.115872302,-0.150210008,-0.466996006,-0.152052254,0.062748622,-0.259204922,-0.047814394,-0.144458294,-0.210849125,-0.136842372,0.017968262,0.333960633,1.647007657,-0.241481206,0.128656232,0.115354894,-0.615305086,-0.244589445,-0.014115759,-0.302479556,0.03211032,0.285921465,0.090308018,0.116780724,-0.34097476,-0.498859889,-0.482948396,0.015877758,-0.044099014,-0.535065224,-0.04666243,0.011829485,0.066087316,-0.236714566,0.112359674,0.050707012,-0.386971788,0.094156355,-0.03406766,0.162925885,-0.034028741,0.001794154,0.197026623,0.051649161,0.433306082,-0.00054994,-0.000413352,-0.029496857,0.035504602,0.009117612,0.031199923,-0.000255282,-0.031381763,1.15E-06,0.0487642,-0.104269286,-0.101113543,0.129922485,0.307656879,-0.01286012,-0.371742106,-0.249246878,0.135330167,-0.118121094,-0.993442101,-0.012654662,0.009983603,0.225928781,-0.069852342
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB14002,0.10398604,-0.003368068,-0.054522237,-0.004213184,0.018317872,-0.052169993,0.060401525,-0.100714237,-0.219501338,0.116849945,-0.155733302,-0.014508947,-0.027403943,0.424050913,-0.640998906,-0.465276364,0.638065647,-0.56939365,-0.625351663,-0.561909598,-0.195479427,-0.658410952,-0.017722336,-0.62954338,-0.417188369,-0.106133417,-0.390647524,0.018254389,-0.026725489,-0.104865359,-0.580695832,0.114870958,-0.032377985,0.462566218,0.038576834,-0.029681634,-0.589156161,-0.470321176,0.034098158,-0.321207197,-0.70066497,-0.114610211,-0.170800576,-0.453252058,0.363924474,-0.151096648,0.398471022,-0.046351584,0.012612366,0.082902698,0.02940489,0.307876941,0.641038822,-0.057194421,-0.269839248,0.023753149,0.103065161,-0.04674313,0.062580424,0.19001453,0.319805152,0.019335426,-0.031348776,0.017507476,-0.166193917,-0.050711167,0.782785998,-0.269393768,0.096378585,-0.265144982,-0.332361516,-0.066058529,0.09475404,0.188127311,-0.112655503,-0.404629262,-0.002038579,-0.061451543,-0.871800124,0.127795426,-0.729276194,0.037308055,0.078308579,0.148197875,0.001034983,-0.195602552,-0.575336906,-0.553827377,-0.039595541,-0.007501569,0.168731861,-0.063019503,-0.029105186,-0.391965373,0.027903422,-0.005126309,-0.405258277,0.008449791,3.344465461,0.000131596,-0.00443427,-0.353131335,-0.063985762,-0.017155539,-0.229937731,-0.000878389,-0.442693539,-7.17E-05,0.011708449,-0.301978973,-0.478057967,0.556644948,0.742172053,-0.829385996,-0.502222794,0.714402008,0.385607013,-0.572474873,-0.226814644,-0.252879497,0.044665429,-0.611409153,-0.283660561
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9677|s__GGB9677_SGB15179|t__SGB15179,0.026043435,-0.015485878,-0.143416459,-0.014595861,0.093791885,0.077900724,-0.277078975,-0.457586868,-0.759274226,-0.080534474,0.125074269,-1.703208083,-0.10636951,-0.580773636,-0.850054775,-1.205504444,-0.692208675,-1.254516085,-1.029975447,-0.56913407,-0.293785221,-0.643704345,0.059159177,-1.527305481,0.225651797,0.100773429,-0.379181556,-0.260404586,-0.100868129,-0.096585331,0.031928695,0.380707538,-0.097498883,-0.231849798,-0.048820203,-0.137254593,-0.095965379,-0.702539511,-0.197656967,-0.68414076,0.303478009,-0.160332717,-0.133211054,-0.152061649,0.032450024,-0.489988046,-0.899264076,-0.410339638,-0.047909629,0.061877386,-0.054977685,-1.107718974,0.35218074,-0.11758349,0.10279278,0.054918565,-0.106837192,0.047472036,-0.153665861,-0.237741716,-0.08658936,-0.186873258,-0.045490241,-0.06443464,-0.325191735,1.81709118,2.714490604,-0.909452945,-0.593380418,-0.411985431,-0.579639391,-0.777412057,-0.296824954,-0.001496049,-0.345362155,-0.439440042,-0.786921015,-0.346558054,-1.266231973,-0.915682768,-0.932062153,-0.083778796,0.05740533,-0.108397778,-0.062789617,-0.101356275,-0.187698705,-0.838768555,0.146951332,0.00174276,-0.506799485,0.226401599,-0.029817246,-0.138737876,0.014866107,0.001740403,0.310287006,-0.019344366,0.775967449,-6.21E-06,0.010513332,-0.438027627,-0.040056292,-0.000137509,0.175238423,-0.000106485,-0.49218177,-3.99E-05,0.068762882,-0.387471011,-0.391832413,0.997902986,0.96575038,-0.471728536,-0.637453535,1.340414808,0.525714042,-0.320166494,-0.725651052,-0.152904428,0.195514487,-0.289600179,0.055830738
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_unclassified_SGB4317|t__SGB4317,-0.091440369,-0.009351491,-0.056721993,-0.000931161,0.045756967,0.059871465,-0.121009162,0.078029584,-0.538568159,0.287291714,-0.083286406,-0.456734071,0.021020429,0.220943096,-0.029989686,0.086282192,-0.315626162,-0.302552038,-0.059977082,-0.301407689,-0.354051644,-0.363726455,0.565106423,-0.743851433,1.529399636,0.012409597,-0.363047157,-0.157265995,-0.040762874,-0.128908214,-0.109551886,-0.184129043,0.004900781,0.329641344,0.17262759,-0.42302524,-0.399571677,0.432192616,-0.106090626,-0.318664404,-0.609947903,-0.186687301,-0.224724105,-0.076931177,0.173339579,-0.149627988,-0.000207895,-0.063396546,-0.250063676,0.043959965,0.068773709,0.012860279,0.278766816,-0.482209421,-0.019277383,-0.188518019,0.001479312,0.011561427,0.208516875,0.117334106,0.096591073,-0.029978269,-0.267666769,-0.106851372,-0.374173573,-0.490705064,-0.110204324,0.255645377,0.032907558,-0.128725846,0.084334648,-0.442129812,-0.434819338,0.014227569,-0.403790654,-0.145015717,-0.350947799,0.000973601,-1.220239008,-0.580802526,-0.964910808,-0.036351418,0.114713252,0.773933848,0.289270183,-0.317531075,-0.381646096,0.346247399,0.004097571,-0.041127486,0.349063157,-0.066941339,0.005442994,0.184382346,-0.015375916,-0.014320998,0.557829816,-0.047198266,2.684947147,3.11E-05,0.003166928,-0.32913722,-0.086265353,-0.009748792,0.000163352,-0.001172369,-0.161096834,-1.83E-05,0.039141167,-0.28902601,-0.326519139,1.298386462,0.380125507,-0.174077918,-0.663645915,0.182796463,0.438999487,-0.19385282,-0.407941516,-0.168913005,0.251520609,-0.61853046,0.250568119
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenellaceae_unclassified|s__Rikenellaceae_bacterium|t__SGB2212,0.000354892,-0.021554814,-0.052992969,-0.017287462,-0.000519746,-0.058165278,0.226380466,-0.215389871,-0.727113963,-0.436570114,-0.097609378,-0.256081298,0.081339324,-0.269831665,-0.724843598,-1.033467521,-0.472415048,-0.430084074,-1.407640688,0.72781267,0.004550131,-0.310557629,-0.071191201,-1.099856003,-1.675067121,-0.18661366,-0.908441877,-0.037155752,-0.087460621,-0.180888723,0.482795303,0.853721498,-0.080409408,0.114069662,0.009642288,-0.23471247,0.014861219,-0.104069991,-0.135352936,0.162250795,0.059754728,-0.005194264,-0.186216978,-0.236277817,0.296059118,-0.282956408,-0.761146311,-0.251453078,0.629245793,0.097576089,-0.066509352,-0.832812874,-0.927300098,-0.610230351,-0.273042814,-0.592952358,-0.256163913,0.284182163,-0.054556928,-0.023158669,0.134396867,0.181068267,0.024148704,-0.058084533,-0.647507648,0.854478413,0.981296075,0.215133144,-0.277193931,-0.647063415,-0.748741649,-0.826804195,-0.818620602,-0.434335082,-0.766174732,-0.510107736,-0.333339952,-0.591320097,-1.001528268,-0.968816996,-1.29129784,-0.240867533,-0.010528756,-0.718458161,-0.099532163,-0.162464589,-0.379175749,-0.423834399,-0.015552809,-0.00649759,-0.324523836,0.152679303,-0.03016965,0.318663613,-0.005203145,-0.007383275,0.397791286,-0.001632179,2.786867941,0.000335334,-0.004176896,-0.472634122,0.302876298,-0.00335237,-0.347522739,-0.002936436,-0.699412469,-0.000127703,0.11504993,-0.448127714,-0.596959215,0.447798454,0.8550405,-1.059617057,-0.902566045,1.187404511,0.260600845,-0.266455117,-0.026890499,-0.269544124,-0.339473769,-0.194227925,0.233503252
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__GGB4712|s__GGB4712_SGB6525|t__SGB6525,-0.102268433,-0.0103024,-0.06911828,-0.007324408,0.126704142,-0.043043819,0.288116002,0.311443245,-0.123909749,0.34450795,0.220182451,-1.150062616,-0.053427126,-0.639297344,-0.272283447,0.489715532,-0.4047476,-0.522104484,-0.622944253,0.224459669,-0.226133209,-0.618019225,-0.327405411,-0.182916669,-0.578282321,-0.024975909,-0.594694215,-0.084946708,0.07200555,-0.07229315,0.616740857,0.409666232,-0.100131098,-0.363579904,-0.062036122,-0.149849996,0.064413599,-0.018375163,0.073842642,0.01203842,0.202665845,-0.125266251,-0.235594949,-0.363172205,0.501685879,-0.071996476,-0.0123474,0.086161479,-0.113125959,0.131841222,0.163270312,-0.723416668,-0.222275837,-0.227193694,-0.172035982,0.038603726,0.306180035,0.166055742,-0.036477552,-0.21610051,-0.159821996,-0.109036518,0.036186786,-0.234665791,-0.22859496,1.211943336,1.222351214,0.103570582,-0.141384578,-0.282430034,-0.242536811,-0.122246829,-0.131862523,-0.117993144,-0.161246102,-0.3107098,-0.426582567,-0.139994705,-0.842944163,0.018643185,-1.118417245,-0.006271869,0.028726892,-0.174018462,-0.204092292,0.007563379,0.073803916,-0.273986292,0.085193477,0.015391035,-0.298526721,0.084542208,0.024236275,-0.327111606,-0.000639313,-0.003392659,0.237960793,0.017256243,0.878665112,-0.00068368,-0.003306948,-0.326456947,-0.235801917,-0.002958457,-0.016396919,-0.001437296,-0.425676807,-3.23E-05,-0.038317538,-0.135117645,-0.071343223,0.127669375,0.452924561,-0.69552265,-0.13806801,0.495227951,0.061503901,0.004011662,0.033751891,-0.171054856,-0.062336322,0.551677449,-0.481382997
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB4333,-0.155399983,-0.007448679,-0.093657861,-0.017389122,0.054057797,0.003116313,-0.508720717,-0.217399098,-0.147774289,-0.372668491,0.044477522,-0.110842954,0.049047466,-0.910796217,-0.286135007,-0.598877947,0.498865626,-0.931923376,-0.910860259,0.320246929,-0.246853508,-0.876954033,-0.201893449,-1.233034045,1.690377246,0.147326216,-0.661256903,0.029114483,-0.137718999,-0.180778723,0.567254545,0.977346323,-0.026095794,0.048385799,0.013081733,-0.350791957,-0.081526061,0.801587805,-0.109846282,-0.360779763,-1.027245413,-0.304622662,-0.657022989,-0.996629217,0.65173261,-0.335888874,0.173506383,-0.518811632,0.193922465,0.247119855,-0.244853836,-0.116492168,-0.400429134,-0.606387998,-0.335508144,-0.333327747,-0.042111147,0.271901666,0.019344593,0.141679255,-0.103297145,-0.208826596,0.044347798,-0.141134279,-0.116359462,0.471558993,2.128658464,0.039318036,-0.485739537,-0.621534728,-0.228987084,-0.541260906,-0.203673963,0.518876494,-1.059447934,-1.154689259,-0.498385003,-0.677610563,-0.558254441,-1.026976613,-1.374617864,-0.177948901,0.032212984,0.59327599,0.1939648,-0.164251615,-0.621741673,0.22479075,-0.107768804,-0.053669055,-0.91380938,0.082872207,-0.056669198,-0.260039136,-0.025747545,-0.026513822,0.944778295,-0.165402149,2.743497773,-0.000935865,0.005569395,-0.783530771,-0.345071842,-0.041567256,-0.208938155,-0.000149157,-1.114428077,-7.88E-05,0.12466612,-0.484449077,-0.616594188,1.071247739,0.613765847,-1.052788031,-0.706430014,1.349257818,0.021924089,-0.104167681,0.028264303,-0.15044647,-0.338252395,-0.2842816,0.796897858
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_tobetsuensis|t__SGB6935,0.013108524,0.003660303,0.007263411,0.007086577,-0.023767118,0.085113089,0.25726761,0.024713877,0.051525683,-0.109814247,0.174035086,0.056686196,-0.026754081,-0.489234917,0.466862146,-0.080650631,-0.193934137,-0.255155986,-0.107913325,-0.475752697,0.016933781,-0.153372932,-0.063547507,-0.416296136,-0.269290978,-0.088081106,-0.427645626,0.073607642,-0.034297768,-0.040780152,-0.085978808,0.444982995,0.101565653,-0.044601439,-0.045852434,-0.068571134,-0.269193338,-0.270509775,0.039180394,-0.126655696,-0.413184456,-0.085286186,-0.064786148,-0.099581308,-0.044181171,-0.21184186,0.273757941,-0.026430494,0.063195372,0.228703808,0.168207711,0.996207105,-0.12397505,0.011568075,0.052058534,-0.126018933,-0.069304414,-0.104021504,-0.024511038,0.024524448,0.060261043,-0.067862916,-0.147780552,-0.003648507,-0.150332608,0.182411607,0.977109589,0.251697888,-0.019256107,-0.148639062,0.410972819,0.284740631,-0.00107056,0.366112709,0.072767226,-0.217202906,0.060977784,0.01513063,0.373588655,0.654223495,-0.0396556,0.044307109,0.062677562,0.11460963,0.012095953,-0.345800518,0.04913087,-0.242703944,0.060015869,-0.024329719,-0.220567508,-0.000666864,-0.004856079,0.044528238,-0.020810782,-0.00556651,0.097368803,-0.054143365,1.023916126,-9.60E-05,0.008166624,-0.241384778,-0.042059782,0.006589766,-0.051724219,-0.000951913,0.368796304,-5.59E-06,0.003903552,-0.036847909,-0.042342854,0.032515098,-0.009590426,-0.346058824,-0.30687304,0.123806149,0.02134023,-0.07541018,-0.319591433,-0.020859607,0.051237169,0.109054854,-0.206170557
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB4603|s__GGB4603_SGB6367|t__SGB6367,-0.079664227,0.004446849,0.008499115,-0.014701252,0.064786452,-0.059105607,-0.28683099,-0.330420495,-0.367282629,-0.332486566,-0.37576625,0.32348704,-0.149054158,-0.545606608,-0.247601196,-0.145488995,0.417404406,-0.090420055,0.288943129,0.349825459,0.174320938,-0.849607998,-0.376906339,-0.247252879,0.601370753,0.363945853,-0.361437392,-0.09198973,-0.004420766,-0.062628074,0.187637888,-0.167453275,-0.083379194,-0.387708242,-0.060255167,-0.383336379,-0.132702851,-0.896613196,-0.020577814,-0.140647896,-0.515196434,0.127202833,0.528316257,0.096068302,-0.424244691,-0.233231046,-0.208400139,-0.399733753,0.146584996,0.16705826,0.193727799,-0.450445834,-0.068646441,-0.176903754,0.033058608,-0.205202215,0.045213497,0.194709055,0.137505246,0.115403273,0.092843244,0.051898614,0.172933096,-0.096712197,-0.227992438,0.333650767,1.403269696,0.20726536,-0.122855956,-0.27131175,-0.246682596,-0.274812597,-0.071243862,-0.301695554,-0.648225497,-0.072664401,-0.475124853,-0.613434694,-0.983468708,-0.354473628,-0.943313867,-0.16576038,0.125355469,0.685878399,0.245949168,-0.104293966,-0.203282716,-0.326574282,-0.004067908,-0.000924787,-0.332816496,0.044368476,0.014385904,0.228379955,-0.005241858,-0.003715589,0.265251831,0.011468136,3.022355345,0.000802663,0.007845489,-0.169786177,-0.282520803,-0.009383774,0.150736519,-0.000650666,0.09308556,-4.88E-05,0.055538545,-0.147328765,-0.192763837,1.011978487,0.141091919,-0.774771909,-0.591127261,0.876863319,0.139317324,-0.059893112,0.739598736,-0.029108297,0.189435948,-0.231294613,-0.460154999
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum|t__SGB5045,-0.015481011,0.002434726,0.009560212,-0.005888304,-0.154053587,0.009950998,-0.633933283,0.286046802,-0.134382242,0.827756308,-0.206380879,-0.987798123,-0.091018938,-0.238432706,0.344602415,0.977077849,-0.102487798,0.033186159,-0.388802032,-0.795360824,-0.13692212,0.039030646,-0.660761816,0.161384331,-0.444116375,0.191489378,0.18521082,0.192756236,-0.107080048,0.162666705,0.008712912,-0.165758068,-0.022521001,0.194800442,0.042943573,-0.023821204,-0.281955089,0.262318927,-0.107830915,-0.34865781,0.451777772,-0.09589904,0.040144979,0.453327808,-0.070957407,0.14354408,0.788366656,0.217540538,0.054011118,0.025879945,0.133838958,-0.014248692,0.41226383,0.16052911,0.347260328,0.014618481,-0.227044383,0.165457267,0.027574118,0.146938176,0.103480186,0.107961126,-0.1489797,0.096375799,0.013825257,-0.259426742,-0.996115178,0.001197568,0.35158186,-0.029729238,-1.667184737,0.014733313,0.425160956,-0.144923722,0.400682856,0.375702101,-0.043872759,0.248083372,0.726425557,-0.242096062,0.306566707,0.100208172,-0.051666393,-0.297842244,-0.138886895,0.269920483,-0.160951022,0.825755438,-0.00820548,-0.019906872,0.224679627,0.2140557,-0.04577641,0.082857046,0.014120672,0.00892612,0.382366744,-0.023892455,-2.071812055,0.000328838,0.015073656,0.312607608,0.517590569,0.00780447,0.037807195,0.000611317,0.293243579,5.63E-05,0.069873317,0.234832709,0.47858072,-0.366438419,-0.400271517,0.815062701,0.612978264,-0.539735981,-0.36365199,0.441246612,0.344378963,0.236567859,0.057648994,0.462937374,-0.442504229
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB4342,-0.042250572,-0.006698101,-0.0290112,0.005050353,-0.021245033,0.039692468,-0.284749864,0.128141139,0.68964439,0.148458114,-0.082225247,-0.261677857,-0.013520049,-0.358788255,-0.05154322,0.287136762,-0.342231411,-0.061182498,-0.427846194,0.078145052,-0.115564727,-0.452581489,-0.386146862,-0.732609031,-0.457607923,0.06713355,0.224156235,-0.015232899,-0.031256841,0.053310338,-0.221046699,-0.537644972,0.057410395,0.159979639,0.020796721,-0.072391045,-0.135213716,-0.02540457,-0.00464148,-0.043382636,-0.462491151,-0.145365533,-0.13998097,0.108542559,0.273331813,0.180865939,-0.309606852,-0.028554151,0.095567471,-0.042308461,-0.195925057,-0.558426904,0.026917943,0.004789729,-0.033351225,-0.017312239,-0.07242233,-0.24760739,-0.218744791,-0.160421513,0.07708004,0.03808945,-0.157961389,-0.081998896,0.008907145,0.114698065,0.723966972,-0.09000469,0.126913531,0.056972546,0.351157398,0.094607048,0.114641941,0.183015028,0.248968003,0.381486604,0.387640802,0.541734656,0.302168182,0.246645018,0.91255218,0.085560212,-0.00601888,-0.454221083,-0.190900699,0.287016647,-0.161106501,0.326523322,0.018536969,0.052015232,0.317478703,-0.087614459,0.061193254,0.003481702,0.04174897,0.014716998,-0.126660503,0.063673485,-0.806211913,1.49E-05,-0.007213148,0.190078345,-0.16436647,-0.001700141,-0.044704062,0.000473306,0.403983887,2.81E-05,0.01227691,0.160274776,0.14015604,-0.525556385,-0.207233923,0.659531796,0.099590955,-0.355968615,-0.193884744,0.158041004,0.02452296,0.057944131,-0.176233445,0.24212248,0.082583154
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_unclassified_SGB71368|t__SGB71368,0.021948973,-0.009188579,-0.008317387,-0.002393155,-0.016079472,-0.065157267,-0.196840396,-0.239883964,-0.185842176,-0.139722935,0.051682957,-0.297783894,0.014532386,0.650194771,-0.356375713,-0.435075516,0.021683027,0.056765595,-0.232689961,-0.368956888,0.065267599,0.059961386,-0.389692914,-0.272169833,1.284869442,-0.321306324,0.325216631,-0.00698155,-0.053187636,-0.096275708,0.19224947,0.026872775,-0.007272751,0.067161935,0.003437215,-0.166570722,-0.148633244,-0.254656857,-0.167796295,0.005948989,-0.107649749,-0.015791736,0.1285653,0.083996944,-0.151912873,0.109451616,0.190717962,0.028686256,0.024377218,-0.043835846,0.069940209,0.644761451,0.009975174,0.084793229,0.28613394,-0.128341283,-0.192009317,-0.132145178,-0.029316165,-0.16883175,0.021097724,-0.008911425,-0.033614612,-0.070502142,-0.028839092,-0.038207593,-0.13213932,-0.105372127,-0.067969623,0.017685633,-0.018623799,-0.00809099,0.025568475,0.163081887,0.073025295,0.32988539,-0.080482476,-0.001486578,-0.28934987,-0.289671505,0.265283673,0.064917406,-0.096639875,0.177352534,0.016702192,0.058337571,-0.245005563,0.096953974,-0.056046196,-0.026354804,-0.080290648,0.07461497,0.005727071,0.119603889,-0.014988169,-0.001349497,0.104070326,0.023701719,0.269573755,7.03E-06,0.003687853,0.254818846,0.297771167,-0.000365555,0.004658786,-0.000106195,0.072004993,2.14E-05,0.032807404,0.004642135,0.004997627,0.02264138,0.02518831,0.238530667,0.231493146,0.172992991,0.064960852,0.009803189,0.633711812,0.010507208,-0.100847986,0.041923085,0.157202414
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_unclassified_SGB41382|t__SGB41382,-0.093625528,-0.012723206,-0.049438011,-0.000552179,0.04532914,0.053551436,-0.119476943,-0.094797296,-0.196977648,-0.022789916,-0.271887379,0.122832942,-0.004680038,0.045395503,-0.61900248,0.310593787,-0.17029429,-0.274743021,-0.271056935,0.317065872,-0.260718059,-0.06859994,-0.268277511,0.144770673,0.028485555,-0.135733201,-0.043869244,0.013843751,-0.008963248,-0.002637234,0.400387675,0.116432646,-0.068399972,-0.222817128,-0.043464221,-0.013997362,0.063061546,-0.185427211,0.036717662,0.088040005,-0.511508699,-0.122319859,-0.147576014,-0.205574346,0.354593814,-0.241948164,-0.187473714,-0.359192303,0.035428147,-0.039063835,-0.221236605,0.064192614,-0.276627194,0.023437242,0.066910332,0.022120704,-0.044755024,-0.015026347,-0.089031912,-0.110834116,-0.054134703,-0.066695851,-0.09609371,-0.151938309,-0.113498386,0.157033565,0.928150305,0.09255462,-0.337046905,-0.079626252,-0.338250445,-0.176094771,-0.237189966,0.255536759,-0.072373222,-0.024804309,-0.180794878,-0.229931461,-0.686765089,-0.308653168,-0.170306223,-0.049384639,0.04759122,-0.795070729,0.160615537,-0.04614206,-0.460736646,-0.63116992,0.06635962,-0.013719832,0.067770565,0.101999389,-0.044797211,-0.147676963,-0.010338273,-0.006657646,-0.503099337,0.013500142,0.968125628,2.60E-05,-0.000299454,0.014821658,-0.008495129,-0.009019919,0.045915084,-0.000282864,-0.658594369,-4.13E-05,0.064813923,-0.176661536,-0.222412291,0.640777138,0.382390974,-0.306095313,-0.437190045,0.896056371,0.43315662,-0.188476862,-0.724293388,-0.092216742,0.16887359,-0.255905618,-0.499715806
